run_id,n_cities,algorithm,iteration,iteration_best_distance,global_best_distance
100,250,BaselineAS,160,68346.70994628,67307.05572771
100,250,BaselineAS,161,72213.09131309,67307.05572771
100,250,BaselineAS,162,69762.38604200,67307.05572771
100,250,BaselineAS,163,70857.44051890,67307.05572771
100,250,BaselineAS,164,72474.98776893,67307.05572771
100,250,BaselineAS,165,70589.65756730,67307.05572771
100,250,BaselineAS,166,73706.17441321,67307.05572771
100,250,BaselineAS,167,70047.85966522,67307.05572771
100,250,BaselineAS,168,70704.53058342,67307.05572771
100,250,BaselineAS,169,70209.32503543,67307.05572771
100,250,BaselineAS,170,69732.92990732,67307.05572771
100,250,BaselineAS,171,72073.64495630,67307.05572771
100,250,BaselineAS,172,70459.76116532,67307.05572771
100,250,BaselineAS,173,71593.22797189,67307.05572771
100,250,BaselineAS,174,68151.17485933,67307.05572771
100,250,BaselineAS,175,72061.27877348,67307.05572771
100,250,BaselineAS,176,70557.47331376,67307.05572771
100,250,BaselineAS,177,71906.42536880,67307.05572771
100,250,BaselineAS,178,70142.37965564,67307.05572771
100,250,BaselineAS,179,72618.98611413,67307.05572771
100,250,BaselineAS,180,70581.04677970,67307.05572771
100,250,BaselineAS,181,71200.15109513,67307.05572771
100,250,BaselineAS,182,72018.84750885,67307.05572771
100,250,BaselineAS,183,71152.30850630,67307.05572771
100,250,BaselineAS,184,72064.59679671,67307.05572771
100,250,BaselineAS,185,71076.50567907,67307.05572771
100,250,BaselineAS,186,70332.80068724,67307.05572771
100,250,BaselineAS,187,69703.35421797,67307.05572771
100,250,BaselineAS,188,70344.00160795,67307.05572771
100,250,BaselineAS,189,69765.06587043,67307.05572771
100,250,BaselineAS,190,69113.58767163,67307.05572771
100,250,BaselineAS,191,72670.71303670,67307.05572771
100,250,BaselineAS,192,71757.92809919,67307.05572771
100,250,BaselineAS,193,73430.53091077,67307.05572771
100,250,BaselineAS,194,71387.45541762,67307.05572771
100,250,BaselineAS,195,69266.38567322,67307.05572771
100,250,BaselineAS,196,70230.37801439,67307.05572771
100,250,BaselineAS,197,70231.89574805,67307.05572771
100,250,BaselineAS,198,70399.60050417,67307.05572771
100,250,BaselineAS,199,70613.63814035,67307.05572771
100,250,BaselineAS,200,68428.23181360,67307.05572771
100,250,ElitistAS,1,121995.20339080,121995.20339080
100,250,ElitistAS,2,101358.53477607,101358.53477607
100,250,ElitistAS,3,86665.30925154,86665.30925154
100,250,ElitistAS,4,84436.08312092,84436.08312092
100,250,ElitistAS,5,81654.86210978,81654.86210978
100,250,ElitistAS,6,76862.45234522,76862.45234522
100,250,ElitistAS,7,76356.62762981,76356.62762981
100,250,ElitistAS,8,72889.41740468,72889.41740468
100,250,ElitistAS,9,73794.72064477,72889.41740468
100,250,ElitistAS,10,72629.77761422,72629.77761422
100,250,ElitistAS,11,72912.12851688,72629.77761422
100,250,ElitistAS,12,72598.12872254,72598.12872254
100,250,ElitistAS,13,71137.31798152,71137.31798152
100,250,ElitistAS,14,70823.77062400,70823.77062400
100,250,ElitistAS,15,72884.71845062,70823.77062400
100,250,ElitistAS,16,70940.22591825,70823.77062400
100,250,ElitistAS,17,68783.28487048,68783.28487048
100,250,ElitistAS,18,71969.79677282,68783.28487048
100,250,ElitistAS,19,72498.42914491,68783.28487048
100,250,ElitistAS,20,71574.22174462,68783.28487048
100,250,ElitistAS,21,71375.03591406,68783.28487048
100,250,ElitistAS,22,69166.61986426,68783.28487048
100,250,ElitistAS,23,68586.79216669,68586.79216669
100,250,ElitistAS,24,70031.79463048,68586.79216669
100,250,ElitistAS,25,69170.75131876,68586.79216669
100,250,ElitistAS,26,69179.25274789,68586.79216669
100,250,ElitistAS,27,69914.15446268,68586.79216669
100,250,ElitistAS,28,70165.57620457,68586.79216669
100,250,ElitistAS,29,70145.15669991,68586.79216669
100,250,ElitistAS,30,69828.72874531,68586.79216669
100,250,ElitistAS,31,71724.31378202,68586.79216669
100,250,ElitistAS,32,71346.41012113,68586.79216669
100,250,ElitistAS,33,69054.38766078,68586.79216669
100,250,ElitistAS,34,69440.96248468,68586.79216669
100,250,ElitistAS,35,69478.52748037,68586.79216669
100,250,ElitistAS,36,70808.22626437,68586.79216669
100,250,ElitistAS,37,70048.08657919,68586.79216669
100,250,ElitistAS,38,70886.97638832,68586.79216669
100,250,ElitistAS,39,68339.87298274,68339.87298274
100,250,ElitistAS,40,70166.61689603,68339.87298274
100,250,ElitistAS,41,71421.25884929,68339.87298274
100,250,ElitistAS,42,70704.02318729,68339.87298274
100,250,ElitistAS,43,70676.66105558,68339.87298274
100,250,ElitistAS,44,70441.74893335,68339.87298274
100,250,ElitistAS,45,70633.91040915,68339.87298274
100,250,ElitistAS,46,70982.21644503,68339.87298274
100,250,ElitistAS,47,69993.15855970,68339.87298274
100,250,ElitistAS,48,69539.22594015,68339.87298274
100,250,ElitistAS,49,72954.24220911,68339.87298274
100,250,ElitistAS,50,71696.11812919,68339.87298274
100,250,ElitistAS,51,70712.06362736,68339.87298274
100,250,ElitistAS,52,70465.13074459,68339.87298274
100,250,ElitistAS,53,70041.17662723,68339.87298274
100,250,ElitistAS,54,71914.34790013,68339.87298274
100,250,ElitistAS,55,69325.59736255,68339.87298274
100,250,ElitistAS,56,69745.53771592,68339.87298274
100,250,ElitistAS,57,67823.47601529,67823.47601529
100,250,ElitistAS,58,70709.77880148,67823.47601529
100,250,ElitistAS,59,71222.67075645,67823.47601529
100,250,ElitistAS,60,70351.80080303,67823.47601529
100,250,ElitistAS,61,71586.89490972,67823.47601529
100,250,ElitistAS,62,71176.36941141,67823.47601529
100,250,ElitistAS,63,71637.97148703,67823.47601529
100,250,ElitistAS,64,70422.19083217,67823.47601529
100,250,ElitistAS,65,71160.69405699,67823.47601529
100,250,ElitistAS,66,68343.32539964,67823.47601529
100,250,ElitistAS,67,70433.49142347,67823.47601529
100,250,ElitistAS,68,68090.17050077,67823.47601529
100,250,ElitistAS,69,70408.69276977,67823.47601529
100,250,ElitistAS,70,71370.09839896,67823.47601529
100,250,ElitistAS,71,70868.42631968,67823.47601529
100,250,ElitistAS,72,69114.13725142,67823.47601529
100,250,ElitistAS,73,70925.16468735,67823.47601529
100,250,ElitistAS,74,71312.82223055,67823.47601529
100,250,ElitistAS,75,70911.82272251,67823.47601529
100,250,ElitistAS,76,69011.06837055,67823.47601529
100,250,ElitistAS,77,71155.53029232,67823.47601529
100,250,ElitistAS,78,69943.37827350,67823.47601529
100,250,ElitistAS,79,71270.56233550,67823.47601529
100,250,ElitistAS,80,70192.21585904,67823.47601529
100,250,ElitistAS,81,67976.68782264,67823.47601529
100,250,ElitistAS,82,69612.83481801,67823.47601529
100,250,ElitistAS,83,71599.08473716,67823.47601529
100,250,ElitistAS,84,71467.82611493,67823.47601529
100,250,ElitistAS,85,70074.75840904,67823.47601529
100,250,ElitistAS,86,70030.27482894,67823.47601529
100,250,ElitistAS,87,70682.39843681,67823.47601529
100,250,ElitistAS,88,69658.71033312,67823.47601529
100,250,ElitistAS,89,70962.89599544,67823.47601529
100,250,ElitistAS,90,70592.89165141,67823.47601529
100,250,ElitistAS,91,67716.54590251,67716.54590251
100,250,ElitistAS,92,69423.42926143,67716.54590251
100,250,ElitistAS,93,71988.93003162,67716.54590251
100,250,ElitistAS,94,68243.10476832,67716.54590251
100,250,ElitistAS,95,70272.04281703,67716.54590251
100,250,ElitistAS,96,71013.43425951,67716.54590251
100,250,ElitistAS,97,71612.25376756,67716.54590251
