schedule,start_evaporation,end_evaporation,curve,iteration,evaporation
logarithmic,0.90000000,0.20000000,-3.00000000,43,0.35798277
logarithmic,0.90000000,0.20000000,-3.00000000,44,0.33485155
logarithmic,0.90000000,0.20000000,-3.00000000,45,0.31060962
logarithmic,0.90000000,0.20000000,-3.00000000,46,0.28514490
logarithmic,0.90000000,0.20000000,-3.00000000,47,0.25832745
logarithmic,0.90000000,0.20000000,-3.00000000,48,0.23000546
logarithmic,0.90000000,0.20000000,-3.00000000,49,0.20000000
logarithmic,0.90000000,0.20000000,-1.00000000,0,0.90000000
logarithmic,0.90000000,0.20000000,-1.00000000,1,0.88964210
logarithmic,0.90000000,0.20000000,-1.00000000,2,0.87917686
logarithmic,0.90000000,0.20000000,-1.00000000,3,0.86860203
logarithmic,0.90000000,0.20000000,-1.00000000,4,0.85791531
logarithmic,0.90000000,0.20000000,-1.00000000,5,0.84711428
logarithmic,0.90000000,0.20000000,-1.00000000,6,0.83619648
logarithmic,0.90000000,0.20000000,-1.00000000,7,0.82515936
logarithmic,0.90000000,0.20000000,-1.00000000,8,0.81400028
logarithmic,0.90000000,0.20000000,-1.00000000,9,0.80271651
logarithmic,0.90000000,0.20000000,-1.00000000,10,0.79130524
logarithmic,0.90000000,0.20000000,-1.00000000,11,0.77976356
logarithmic,0.90000000,0.20000000,-1.00000000,12,0.76808844
logarithmic,0.90000000,0.20000000,-1.00000000,13,0.75627676
logarithmic,0.90000000,0.20000000,-1.00000000,14,0.74432531
logarithmic,0.90000000,0.20000000,-1.00000000,15,0.73223071
logarithmic,0.90000000,0.20000000,-1.00000000,16,0.71998951
logarithmic,0.90000000,0.20000000,-1.00000000,17,0.70759811
logarithmic,0.90000000,0.20000000,-1.00000000,18,0.69505278
logarithmic,0.90000000,0.20000000,-1.00000000,19,0.68234963
logarithmic,0.90000000,0.20000000,-1.00000000,20,0.66948466
logarithmic,0.90000000,0.20000000,-1.00000000,21,0.65645369
logarithmic,0.90000000,0.20000000,-1.00000000,22,0.64325237
logarithmic,0.90000000,0.20000000,-1.00000000,23,0.62987619
logarithmic,0.90000000,0.20000000,-1.00000000,24,0.61632047
logarithmic,0.90000000,0.20000000,-1.00000000,25,0.60258030
logarithmic,0.90000000,0.20000000,-1.00000000,26,0.58865061
logarithmic,0.90000000,0.20000000,-1.00000000,27,0.57452609
logarithmic,0.90000000,0.20000000,-1.00000000,28,0.56020122
logarithmic,0.90000000,0.20000000,-1.00000000,29,0.54567023
logarithmic,0.90000000,0.20000000,-1.00000000,30,0.53092710
logarithmic,0.90000000,0.20000000,-1.00000000,31,0.51596554
logarithmic,0.90000000,0.20000000,-1.00000000,32,0.50077899
logarithmic,0.90000000,0.20000000,-1.00000000,33,0.48536058
logarithmic,0.90000000,0.20000000,-1.00000000,34,0.46970311
logarithmic,0.90000000,0.20000000,-1.00000000,35,0.45379906
logarithmic,0.90000000,0.20000000,-1.00000000,36,0.43764053
logarithmic,0.90000000,0.20000000,-1.00000000,37,0.42121925
logarithmic,0.90000000,0.20000000,-1.00000000,38,0.40452653
logarithmic,0.90000000,0.20000000,-1.00000000,39,0.38755324
logarithmic,0.90000000,0.20000000,-1.00000000,40,0.37028981
logarithmic,0.90000000,0.20000000,-1.00000000,41,0.35272612
logarithmic,0.90000000,0.20000000,-1.00000000,42,0.33485155
logarithmic,0.90000000,0.20000000,-1.00000000,43,0.31665491
logarithmic,0.90000000,0.20000000,-1.00000000,44,0.29812436
logarithmic,0.90000000,0.20000000,-1.00000000,45,0.27924743
logarithmic,0.90000000,0.20000000,-1.00000000,46,0.26001091
logarithmic,0.90000000,0.20000000,-1.00000000,47,0.24040085
logarithmic,0.90000000,0.20000000,-1.00000000,48,0.22040244
logarithmic,0.90000000,0.20000000,-1.00000000,49,0.20000000
logarithmic,0.90000000,0.20000000,1.00000000,0,0.90000000
logarithmic,0.90000000,0.20000000,1.00000000,1,0.87959756
logarithmic,0.90000000,0.20000000,1.00000000,2,0.85959915
logarithmic,0.90000000,0.20000000,1.00000000,3,0.83998909
logarithmic,0.90000000,0.20000000,1.00000000,4,0.82075257
logarithmic,0.90000000,0.20000000,1.00000000,5,0.80187564
logarithmic,0.90000000,0.20000000,1.00000000,6,0.78334509
logarithmic,0.90000000,0.20000000,1.00000000,7,0.76514845
logarithmic,0.90000000,0.20000000,1.00000000,8,0.74727388
logarithmic,0.90000000,0.20000000,1.00000000,9,0.72971019
logarithmic,0.90000000,0.20000000,1.00000000,10,0.71244676
logarithmic,0.90000000,0.20000000,1.00000000,11,0.69547347
logarithmic,0.90000000,0.20000000,1.00000000,12,0.67878075
logarithmic,0.90000000,0.20000000,1.00000000,13,0.66235947
logarithmic,0.90000000,0.20000000,1.00000000,14,0.64620094
logarithmic,0.90000000,0.20000000,1.00000000,15,0.63029689
logarithmic,0.90000000,0.20000000,1.00000000,16,0.61463942
logarithmic,0.90000000,0.20000000,1.00000000,17,0.59922101
logarithmic,0.90000000,0.20000000,1.00000000,18,0.58403446
logarithmic,0.90000000,0.20000000,1.00000000,19,0.56907290
logarithmic,0.90000000,0.20000000,1.00000000,20,0.55432977
logarithmic,0.90000000,0.20000000,1.00000000,21,0.53979878
logarithmic,0.90000000,0.20000000,1.00000000,22,0.52547391
logarithmic,0.90000000,0.20000000,1.00000000,23,0.51134939
logarithmic,0.90000000,0.20000000,1.00000000,24,0.49741970
logarithmic,0.90000000,0.20000000,1.00000000,25,0.48367953
logarithmic,0.90000000,0.20000000,1.00000000,26,0.47012381
logarithmic,0.90000000,0.20000000,1.00000000,27,0.45674763
logarithmic,0.90000000,0.20000000,1.00000000,28,0.44354631
logarithmic,0.90000000,0.20000000,1.00000000,29,0.43051534
logarithmic,0.90000000,0.20000000,1.00000000,30,0.41765037
logarithmic,0.90000000,0.20000000,1.00000000,31,0.40494722
logarithmic,0.90000000,0.20000000,1.00000000,32,0.39240189
logarithmic,0.90000000,0.20000000,1.00000000,33,0.38001049
logarithmic,0.90000000,0.20000000,1.00000000,34,0.36776929
logarithmic,0.90000000,0.20000000,1.00000000,35,0.35567469
logarithmic,0.90000000,0.20000000,1.00000000,36,0.34372324
logarithmic,0.90000000,0.20000000,1.00000000,37,0.33191156
logarithmic,0.90000000,0.20000000,1.00000000,38,0.32023644
logarithmic,0.90000000,0.20000000,1.00000000,39,0.30869476
logarithmic,0.90000000,0.20000000,1.00000000,40,0.29728349
logarithmic,0.90000000,0.20000000,1.00000000,41,0.28599972
logarithmic,0.90000000,0.20000000,1.00000000,42,0.27484064
logarithmic,0.90000000,0.20000000,1.00000000,43,0.26380352
logarithmic,0.90000000,0.20000000,1.00000000,44,0.25288572
logarithmic,0.90000000,0.20000000,1.00000000,45,0.24208469
logarithmic,0.90000000,0.20000000,1.00000000,46,0.23139797
logarithmic,0.90000000,0.20000000,1.00000000,47,0.22082314
logarithmic,0.90000000,0.20000000,1.00000000,48,0.21035790
logarithmic,0.90000000,0.20000000,1.00000000,49,0.20000000
logarithmic,0.90000000,0.20000000,3.00000000,0,0.90000000
logarithmic,0.90000000,0.20000000,3.00000000,1,0.86999454
logarithmic,0.90000000,0.20000000,3.00000000,2,0.84167255
logarithmic,0.90000000,0.20000000,3.00000000,3,0.81485510
logarithmic,0.90000000,0.20000000,3.00000000,4,0.78939038
logarithmic,0.90000000,0.20000000,3.00000000,5,0.76514845
logarithmic,0.90000000,0.20000000,3.00000000,6,0.74201723
logarithmic,0.90000000,0.20000000,3.00000000,7,0.71989939
logarithmic,0.90000000,0.20000000,3.00000000,8,0.69870985
logarithmic,0.90000000,0.20000000,3.00000000,9,0.67837382
logarithmic,0.90000000,0.20000000,3.00000000,10,0.65882518
logarithmic,0.90000000,0.20000000,3.00000000,11,0.64000524
logarithmic,0.90000000,0.20000000,3.00000000,12,0.62186162
logarithmic,0.90000000,0.20000000,3.00000000,13,0.60434738
logarithmic,0.90000000,0.20000000,3.00000000,14,0.58742032
logarithmic,0.90000000,0.20000000,3.00000000,15,0.57104235
logarithmic,0.90000000,0.20000000,3.00000000,16,0.55517895
logarithmic,0.90000000,0.20000000,3.00000000,17,0.53979878
logarithmic,0.90000000,0.20000000,3.00000000,18,0.52487326
logarithmic,0.90000000,0.20000000,3.00000000,19,0.51037629
logarithmic,0.90000000,0.20000000,3.00000000,20,0.49628393
logarithmic,0.90000000,0.20000000,3.00000000,21,0.48257422
logarithmic,0.90000000,0.20000000,3.00000000,22,0.46922693
logarithmic,0.90000000,0.20000000,3.00000000,23,0.45622338
logarithmic,0.90000000,0.20000000,3.00000000,24,0.44354631
logarithmic,0.90000000,0.20000000,3.00000000,25,0.43117974
logarithmic,0.90000000,0.20000000,3.00000000,26,0.41910881
logarithmic,0.90000000,0.20000000,3.00000000,27,0.40731971
logarithmic,0.90000000,0.20000000,3.00000000,28,0.39579959
logarithmic,0.90000000,0.20000000,3.00000000,29,0.38453645
logarithmic,0.90000000,0.20000000,3.00000000,30,0.37351907
logarithmic,0.90000000,0.20000000,3.00000000,31,0.36273695
logarithmic,0.90000000,0.20000000,3.00000000,32,0.35218026
logarithmic,0.90000000,0.20000000,3.00000000,33,0.34183977
logarithmic,0.90000000,0.20000000,3.00000000,34,0.33170679
logarithmic,0.90000000,0.20000000,3.00000000,35,0.32177316
logarithmic,0.90000000,0.20000000,3.00000000,36,0.31203118
logarithmic,0.90000000,0.20000000,3.00000000,37,0.30247361
logarithmic,0.90000000,0.20000000,3.00000000,38,0.29309359
logarithmic,0.90000000,0.20000000,3.00000000,39,0.28388464
logarithmic,0.90000000,0.20000000,3.00000000,40,0.27484064
logarithmic,0.90000000,0.20000000,3.00000000,41,0.26595578
logarithmic,0.90000000,0.20000000,3.00000000,42,0.25722456
logarithmic,0.90000000,0.20000000,3.00000000,43,0.24864174
logarithmic,0.90000000,0.20000000,3.00000000,44,0.24020238
logarithmic,0.90000000,0.20000000,3.00000000,45,0.23190176
logarithmic,0.90000000,0.20000000,3.00000000,46,0.22373538
logarithmic,0.90000000,0.20000000,3.00000000,47,0.21569898
logarithmic,0.90000000,0.20000000,3.00000000,48,0.20778848
logarithmic,0.90000000,0.20000000,3.00000000,49,0.20000000
logarithmic,0.90000000,0.20000000,9.00000000,0,0.90000000
logarithmic,0.90000000,0.20000000,9.00000000,1,0.84873766
logarithmic,0.90000000,0.20000000,9.00000000,2,0.80488489
logarithmic,0.90000000,0.20000000,9.00000000,3,0.76656774
logarithmic,0.90000000,0.20000000,9.00000000,4,0.73254401
logarithmic,0.90000000,0.20000000,9.00000000,5,0.70194776
logarithmic,0.90000000,0.20000000,9.00000000,6,0.67415120
logarithmic,0.90000000,0.20000000,9.00000000,7,0.64868464
logarithmic,0.90000000,0.20000000,9.00000000,8,0.62518750
logarithmic,0.90000000,0.20000000,9.00000000,9,0.60337691
logarithmic,0.90000000,0.20000000,9.00000000,10,0.58302690
logarithmic,0.90000000,0.20000000,9.00000000,11,0.56395406
logarithmic,0.90000000,0.20000000,9.00000000,12,0.54600750
logarithmic,0.90000000,0.20000000,9.00000000,13,0.52906159
logarithmic,0.90000000,0.20000000,9.00000000,14,0.51301062
logarithmic,0.90000000,0.20000000,9.00000000,15,0.49776478
logarithmic,0.90000000,0.20000000,9.00000000,16,0.48324714
logarithmic,0.90000000,0.20000000,9.00000000,17,0.46939130
logarithmic,0.90000000,0.20000000,9.00000000,18,0.45613954
logarithmic,0.90000000,0.20000000,9.00000000,19,0.44344138
logarithmic,0.90000000,0.20000000,9.00000000,20,0.43125242
logarithmic,0.90000000,0.20000000,9.00000000,21,0.41953339
logarithmic,0.90000000,0.20000000,9.00000000,22,0.40824939
logarithmic,0.90000000,0.20000000,9.00000000,23,0.39736928
logarithmic,0.90000000,0.20000000,9.00000000,24,0.38686514
logarithmic,0.90000000,0.20000000,9.00000000,25,0.37671186
logarithmic,0.90000000,0.20000000,9.00000000,26,0.36688675
logarithmic,0.90000000,0.20000000,9.00000000,27,0.35736926
logarithmic,0.90000000,0.20000000,9.00000000,28,0.34814071
logarithmic,0.90000000,0.20000000,9.00000000,29,0.33918407
logarithmic,0.90000000,0.20000000,9.00000000,30,0.33048378
logarithmic,0.90000000,0.20000000,9.00000000,31,0.32202557
logarithmic,0.90000000,0.20000000,9.00000000,32,0.31379633
logarithmic,0.90000000,0.20000000,9.00000000,33,0.30578399
logarithmic,0.90000000,0.20000000,9.00000000,34,0.29797741
logarithmic,0.90000000,0.20000000,9.00000000,35,0.29036629
logarithmic,0.90000000,0.20000000,9.00000000,36,0.28294107
logarithmic,0.90000000,0.20000000,9.00000000,37,0.27569290
logarithmic,0.90000000,0.20000000,9.00000000,38,0.26861353
logarithmic,0.90000000,0.20000000,9.00000000,39,0.26169526
logarithmic,0.90000000,0.20000000,9.00000000,40,0.25493094
logarithmic,0.90000000,0.20000000,9.00000000,41,0.24831386
logarithmic,0.90000000,0.20000000,9.00000000,42,0.24183774
logarithmic,0.90000000,0.20000000,9.00000000,43,0.23549671
logarithmic,0.90000000,0.20000000,9.00000000,44,0.22928525
logarithmic,0.90000000,0.20000000,9.00000000,45,0.22319816
logarithmic,0.90000000,0.20000000,9.00000000,46,0.21723056
logarithmic,0.90000000,0.20000000,9.00000000,47,0.21137786
logarithmic,0.90000000,0.20000000,9.00000000,48,0.20563570
logarithmic,0.90000000,0.20000000,9.00000000,49,0.20000000
linear,0.80000000,0.20000000,1.00000000,0,0.80000000
linear,0.80000000,0.20000000,1.00000000,1,0.78775510
linear,0.80000000,0.20000000,1.00000000,2,0.77551020
linear,0.80000000,0.20000000,1.00000000,3,0.76326531
linear,0.80000000,0.20000000,1.00000000,4,0.75102041
linear,0.80000000,0.20000000,1.00000000,5,0.73877551
linear,0.80000000,0.20000000,1.00000000,6,0.72653061
linear,0.80000000,0.20000000,1.00000000,7,0.71428571
linear,0.80000000,0.20000000,1.00000000,8,0.70204082
linear,0.80000000,0.20000000,1.00000000,9,0.68979592
linear,0.80000000,0.20000000,1.00000000,10,0.67755102
linear,0.80000000,0.20000000,1.00000000,11,0.66530612
linear,0.80000000,0.20000000,1.00000000,12,0.65306122
linear,0.80000000,0.20000000,1.00000000,13,0.64081633
linear,0.80000000,0.20000000,1.00000000,14,0.62857143
linear,0.80000000,0.20000000,1.00000000,15,0.61632653
linear,0.80000000,0.20000000,1.00000000,16,0.60408163
linear,0.80000000,0.20000000,1.00000000,17,0.59183673
linear,0.80000000,0.20000000,1.00000000,18,0.57959184
linear,0.80000000,0.20000000,1.00000000,19,0.56734694
linear,0.80000000,0.20000000,1.00000000,20,0.55510204
linear,0.80000000,0.20000000,1.00000000,21,0.54285714
linear,0.80000000,0.20000000,1.00000000,22,0.53061224
linear,0.80000000,0.20000000,1.00000000,23,0.51836735
linear,0.80000000,0.20000000,1.00000000,24,0.50612245
linear,0.80000000,0.20000000,1.00000000,25,0.49387755
linear,0.80000000,0.20000000,1.00000000,26,0.48163265
linear,0.80000000,0.20000000,1.00000000,27,0.46938776
linear,0.80000000,0.20000000,1.00000000,28,0.45714286
linear,0.80000000,0.20000000,1.00000000,29,0.44489796
linear,0.80000000,0.20000000,1.00000000,30,0.43265306
linear,0.80000000,0.20000000,1.00000000,31,0.42040816
linear,0.80000000,0.20000000,1.00000000,32,0.40816327
linear,0.80000000,0.20000000,1.00000000,33,0.39591837
linear,0.80000000,0.20000000,1.00000000,34,0.38367347
linear,0.80000000,0.20000000,1.00000000,35,0.37142857
linear,0.80000000,0.20000000,1.00000000,36,0.35918367
linear,0.80000000,0.20000000,1.00000000,37,0.34693878
linear,0.80000000,0.20000000,1.00000000,38,0.33469388
linear,0.80000000,0.20000000,1.00000000,39,0.32244898
linear,0.80000000,0.20000000,1.00000000,40,0.31020408
linear,0.80000000,0.20000000,1.00000000,41,0.29795918
linear,0.80000000,0.20000000,1.00000000,42,0.28571429
linear,0.80000000,0.20000000,1.00000000,43,0.27346939
linear,0.80000000,0.20000000,1.00000000,44,0.26122449
linear,0.80000000,0.20000000,1.00000000,45,0.24897959
linear,0.80000000,0.20000000,1.00000000,46,0.23673469
linear,0.80000000,0.20000000,1.00000000,47,0.22448980
linear,0.80000000,0.20000000,1.00000000,48,0.21224490
linear,0.80000000,0.20000000,1.00000000,49,0.20000000
exponential,0.80000000,0.20000000,-4.00000000,0,0.80000000
exponential,0.80000000,0.20000000,-4.00000000,1,0.75208874
exponential,0.80000000,0.20000000,-4.00000000,2,0.70793323
exponential,0.80000000,0.20000000,-4.00000000,3,0.66723904
exponential,0.80000000,0.20000000,-4.00000000,4,0.62973486
exponential,0.80000000,0.20000000,-4.00000000,5,0.59517061
exponential,0.80000000,0.20000000,-4.00000000,6,0.56331584
exponential,0.80000000,0.20000000,-4.00000000,7,0.53395815
exponential,0.80000000,0.20000000,-4.00000000,8,0.50690179
exponential,0.80000000,0.20000000,-4.00000000,9,0.48196637
exponential,0.80000000,0.20000000,-4.00000000,10,0.45898563
exponential,0.80000000,0.20000000,-4.00000000,11,0.43780634
exponential,0.80000000,0.20000000,-4.00000000,12,0.41828728
exponential,0.80000000,0.20000000,-4.00000000,13,0.40029831
exponential,0.80000000,0.20000000,-4.00000000,14,0.38371949
exponential,0.80000000,0.20000000,-4.00000000,15,0.36844028
exponential,0.80000000,0.20000000,-4.00000000,16,0.35435879
exponential,0.80000000,0.20000000,-4.00000000,17,0.34138115
exponential,0.80000000,0.20000000,-4.00000000,18,0.32942082
exponential,0.80000000,0.20000000,-4.00000000,19,0.31839806
exponential,0.80000000,0.20000000,-4.00000000,20,0.30823936
exponential,0.80000000,0.20000000,-4.00000000,21,0.29887700
exponential,0.80000000,0.20000000,-4.00000000,22,0.29024855
exponential,0.80000000,0.20000000,-4.00000000,23,0.28229648
exponential,0.80000000,0.20000000,-4.00000000,24,0.27496777
exponential,0.80000000,0.20000000,-4.00000000,25,0.26821356
exponential,0.80000000,0.20000000,-4.00000000,26,0.26198880
exponential,0.80000000,0.20000000,-4.00000000,27,0.25625200
exponential,0.80000000,0.20000000,-4.00000000,28,0.25096491
exponential,0.80000000,0.20000000,-4.00000000,29,0.24609227
exponential,0.80000000,0.20000000,-4.00000000,30,0.24160159
exponential,0.80000000,0.20000000,-4.00000000,31,0.23746293
exponential,0.80000000,0.20000000,-4.00000000,32,0.23364871
exponential,0.80000000,0.20000000,-4.00000000,33,0.23013347
exponential,0.80000000,0.20000000,-4.00000000,34,0.22689380
exponential,0.80000000,0.20000000,-4.00000000,35,0.22390808
exponential,0.80000000,0.20000000,-4.00000000,36,0.22115641
exponential,0.80000000,0.20000000,-4.00000000,37,0.21862044
exponential,0.80000000,0.20000000,-4.00000000,38,0.21628327
exponential,0.80000000,0.20000000,-4.00000000,39,0.21412931
exponential,0.80000000,0.20000000,-4.00000000,40,0.21214419
exponential,0.80000000,0.20000000,-4.00000000,41,0.21031469
exponential,0.80000000,0.20000000,-4.00000000,42,0.20862860
exponential,0.80000000,0.20000000,-4.00000000,43,0.20707468
exponential,0.80000000,0.20000000,-4.00000000,44,0.20564258
exponential,0.80000000,0.20000000,-4.00000000,45,0.20432273
exponential,0.80000000,0.20000000,-4.00000000,46,0.20310635
exponential,0.80000000,0.20000000,-4.00000000,47,0.20198532
exponential,0.80000000,0.20000000,-4.00000000,48,0.20095217
exponential,0.80000000,0.20000000,-4.00000000,49,0.20000000
exponential,0.80000000,0.20000000,-2.00000000,0,0.80000000
exponential,0.80000000,0.20000000,-2.00000000,1,0.77224735
exponential,0.80000000,0.20000000,-2.00000000,2,0.74560466
exponential,0.80000000,0.20000000,-2.00000000,3,0.72002753
exponential,0.80000000,0.20000000,-2.00000000,4,0.69547335
exponential,0.80000000,0.20000000,-2.00000000,5,0.67190120
exponential,0.80000000,0.20000000,-2.00000000,6,0.64927180
exponential,0.80000000,0.20000000,-2.00000000,7,0.62754746
exponential,0.80000000,0.20000000,-2.00000000,8,0.60669198
exponential,0.80000000,0.20000000,-2.00000000,9,0.58667060
exponential,0.80000000,0.20000000,-2.00000000,10,0.56744997
exponential,0.80000000,0.20000000,-2.00000000,11,0.54899806
exponential,0.80000000,0.20000000,-2.00000000,12,0.53128412
exponential,0.80000000,0.20000000,-2.00000000,13,0.51427865
exponential,0.80000000,0.20000000,-2.00000000,14,0.49795330
exponential,0.80000000,0.20000000,-2.00000000,15,0.48228087
exponential,0.80000000,0.20000000,-2.00000000,16,0.46723526
